c0,c1,c2,c3,c4,c5,label
31.013546169620707,51.81114805139742,86.75050071975423,25.680460850614352,69.8969827503714,25.14321785790266,2
34.90212217051601,57.58948192113628,88.19682822890897,85.17994149755421,66.19059096469186,49.24144878128547,1
29.857242981538157,57.70738628690681,94.28320542298609,43.30152585481299,115.47810343516744,72.45485782938664,0
29.963175084835648,55.90983887537236,90.86968459937268,47.15893048341911,75.46615128259208,82.28610679611181,0
31.47636033410042,52.55282200245141,85.2965656228896,47.794390959832285,50.04595579473599,73.94219374987856,0
30.053909539767197,38.28459959067185,86.29553284364282,85.21210016242483,90.10694132870915,54.969449705539255,1
29.125484892195765,38.01514006828316,86.02420935543027,37.306587010689114,48.69587564932787,23.667451787363664,2
32.39093789092718,46.61107471355364,92.34722523693333,85.60709607927015,84.87735031845591,50.43367197542808,1
32.44780416054795,44.12974877778592,94.25525297173073,85.33267539377815,137.49989408272046,45.19930280982153,1
29.900441277219677,44.95870110566267,90.95096344236913,83.00701736355849,45.90624520655749,46.72105486586791,1
24.903777425940678,57.928770223440324,86.89977374806726,47.19110602895031,103.81172012084144,74.06925488407146,0
27.978341801251485,51.14919084465242,86.08358421424458,33.071508841353776,76.03706171663299,78.75133018787285,0
30.689113842601863,80.31872528102278,83.80254825670406,18.478723701295323,74.12299710587861,22.804850954913544,2
27.131525288363008,41.06050324482878,85.17268702053626,80.03016470121351,80.838618327585,52.57701212002539,1
28.11326588585507,38.51568762938628,91.78003293014038,48.99360885961697,75.97635241226875,79.28133753136484,0
29.096679146666954,37.761179194997624,89.3076551691475,91.9699772966911,105.00957222231571,55.814148039309686,1
29.686732330239586,49.84877961283939,95.95578875593311,51.29369374562765,89.40777466525542,65.06718800536115,0
30.330711080951367,48.75851583749255,86.82991802714763,41.765373988559936,87.88530075721822,79.73650757115158,0
29.849041577232608,38.75323293927913,97.35598839712549,46.578185682744724,86.8992097221392,74.19666969946995,0
32.288946283529384,51.25598520670957,88.24255150111992,71.05776682345727,60.08354851743965,57.57442529406181,1
31.22498475320368,44.210956793995805,94.64001267296979,40.65745864886996,88.89609045302174,72.70179641753083,0
33.72259011515733,53.91257043755463,87.69162618858068,41.72219307783536,70.39688878850428,81.12809827294708,0
28.857356593144004,42.2596881517905,85.87582240643242,91.2113889406118,71.25779608128708,56.235859305329726,1
31.740006401092142,42.03783214971895,86.64445821768362,75.97487165493547,105.8474899596072,57.734183692902896,1
30.945625377826293,41.7377417361639,91.26773625011577,38.71452190741263,69.03615638923473,24.394663242716604,2
27.660058268970634,38.39835533321728,91.41301592461389,15.763001718618055,97.54158249261033,24.00652631890789,2
28.478337616690386,66.32965293230325,96.06289217637114,37.39103454039321,64.89034418305488,26.292497483413825,2
31.59142009539756,44.94032639806981,88.48859909917947,50.41252195906527,91.75926412634105,71.22461953064416,0
28.02599773768317,37.23585963662765,85.62928181243636,75.97223199343179,79.76747286050707,47.98643276734469,1
34.69858709825827,54.04663037917142,87.40662991736905,73.25010873695349,65.71083085643392,49.40266027899278,1
29.425145925187355,38.69179904494696,95.91994197848716,22.46070894491776,64.52692158487233,12.423873619456685,2
31.684501393637863,61.09563712478446,81.57879722626875,18.46042598366301,67.66588754746853,13.017323574603665,2
28.850447969096123,57.192707900605214,90.91477955641011,78.17946766607781,62.39294527207943,48.89067742987056,1
28.732504557741052,68.53163777292426,91.44251534404232,91.36959952462911,92.44601024504031,47.76116322341554,1
27.946825728778006,54.67446962568363,84.24045388990382,59.199283729705925,108.85948993149518,78.58762693176315,0
28.08895509640953,36.4627960409091,87.34917691688003,19.16441686962301,69.12163865804183,32.04450815278192,2
30.185229767454903,56.64974672692178,87.35345112610935,80.71610405462191,96.2164922003246,44.4309813357074,1
32.36095176649196,57.147893035123964,87.61601207982429,43.44572745174134,107.40116909718255,79.62209752006845,0
25.982403029845134,35.024634918159464,90.20878021544863,86.06162203372017,81.60106253416639,53.51347906209257,1
30.277167598194406,57.99763989530919,83.78669267834486,16.724736583759544,80.18090075517783,12.86040671547792,2
28.6084064516751,46.70539042604868,96.61703102064733,15.272286096608248,111.00184986241779,0.990515399027892,2
29.82659957300864,44.612529536765535,92.62743472844049,48.178123154545574,40.05384816802098,74.40348092006691,0
32.16161687502809,64.42272505836598,87.84573622913786,17.738478321742676,66.49793269025776,10.065645536038117,2
30.894930280758338,47.48676687344159,86.01260888282805,25.04168357848068,87.05108017772812,8.728892895194072,2
30.05070220548414,41.421366154332,83.07149217233265,73.17167702106119,118.64916271133333,41.617235848988905,1
32.29003530498953,38.21985975200246,83.35930647641626,29.27699818488017,58.43969491406408,8.386506042544447,2
28.988205879666104,30.835548684535425,90.9403311382343,21.906667000216164,97.83135757640812,16.810819863577372,2
29.906779509819742,58.40216240258627,90.46061794871258,49.0524276962823,62.4155021049365,85.7679838995427,0
30.839960490991455,39.26719280568309,79.76246191407341,78.9384089838168,53.32205738218041,52.99091351492194,1
31.07698434969073,48.3352302742576,89.06671817827178,24.64696261956785,99.39538714867058,10.19707231632494,2
29.608593576110223,53.47722480988106,92.37266967148017,28.844258343890058,87.57138620081608,19.242713222224694,2
31.95460013302526,40.058963161431805,95.88684201171507,83.58724809689059,33.99345513876216,54.4560703098279,1
27.043529011742425,39.698454611412025,89.06304416838255,23.793917704567896,109.87184308924888,20.47050444380036,2
27.296910967100793,38.440601038719095,89.66216386196176,24.55973068929019,91.28039640202199,9.534669385242296,2
32.2740847643881,52.038019229053475,91.05339053760058,38.938166743664226,49.38663841970158,78.97928735198306,0
28.54092309690503,37.72438482012291,87.93231679136285,71.09308063227651,67.44104312531188,43.65618809216267,1
28.168369047153217,37.84014751812779,94.33000696916899,24.346717324588713,81.98978395912452,7.524353946030429,2
31.229304087707675,45.635368021766226,87.24434376056689,47.64567176491802,81.83670725215835,88.23098445878885,0
27.88536828058883,51.121121703167624,85.7709394732137,34.626613629550775,60.85055095463504,80.78873924394712,0
28.856069559091058,43.57966353711384,91.9115189803369,29.20055974396905,95.53894791311866,74.61866384458365,0
29.487023123790163,49.1926502174333,87.23049575287732,5.616084739150021,127.75392500535528,11.824147587641315,2
31.737974863424913,51.650128236032124,86.88970460111798,12.772355154974301,94.64166015652935,17.075566289782873,2
28.63648641038307,50.34059376949813,90.84619522927741,47.61460154665157,89.26569511804507,75.26403955264283,0
31.460627330088094,38.53950248453362,88.89629053745537,14.243255571062505,84.74002489540311,20.94649422690052,2
28.716987654316437,46.93358423787292,89.17501940371433,82.14022374254513,59.89907483670078,46.71478075061663,1
28.52492948667682,51.94000777071472,87.88204730687247,76.45158821014469,72.27398536412299,47.896538884368226,1
28.44818731861161,45.36448633551663,88.51075104972637,47.759825509662456,125.63054924348899,73.67135665049281,0
30.33871098379576,68.35596022130794,82.63678382942643,45.77550111001605,93.83768658109707,66.33419523850438,0
32.41628991460204,36.05762318053548,91.15883049665571,41.55861438075845,70.4755980333142,83.76960848297966,0
28.62469439135714,48.747966883571856,84.58936823836451,20.103264679142896,85.59013303984153,24.05507851119059,2
27.151631520514456,62.6328804585831,90.40696769704164,21.983928242218493,88.50871751931629,13.26354783273387,2
30.854719637192172,61.0627425238097,91.27893749307559,21.43235667612151,49.316652952184654,26.655779981086113,2
31.337698173695145,55.151560281917696,89.03648297438328,26.59911156502509,63.951080418243734,73.0820436458327,0
29.968425854964615,49.07911128459347,91.44811669007846,51.59442549726696,87.15243107281421,85.28099256479412,0
29.017966654594044,55.14589972911767,90.29246066554244,76.81920903438682,65.9534819243737,53.76913591012063,1
27.671670215109987,56.286120048638104,87.57539382855381,28.041012825820122,89.09687291133861,23.83549589378347,2
27.711047563805007,46.79186819538395,90.31608389467813,56.69295313568259,96.49238897471885,78.2538077392053,0
28.757698631379583,44.67535576957625,96.51477725157363,44.93269348867261,98.31516279597155,78.26317428538636,0
30.00592602653537,64.94695316619564,91.37158813418876,28.033946529861822,41.256869392484866,19.891650580287326,2
30.14282646121118,51.00174597602129,90.59599329217507,25.603097902006656,128.70317649640918,27.193428658375364,2
31.430280815908556,53.347627144380176,87.54613857043174,26.96567010519903,65.7359972843052,21.71128461759991,2
27.752261847540577,64.99379876743178,85.8044440920462,53.911172041564406,140.5703131863881,77.98089465589224,0
32.73856391664575,45.03354583990853,89.40822036963233,94.55742458258192,99.74748989102581,44.93128595935053,1
34.27157742092828,34.680929042215006,93.49684281052095,29.02368526168641,62.58371882926947,24.499887083983204,2
29.29622590035992,52.034028249949024,86.29330377878232,31.57464994544857,94.89478451202012,16.864316097402142,2
31.32636217741591,36.0932789857498,91.18968716702429,90.13714744183771,58.9463605987123,45.92576107653658,1
29.515766746329408,45.96125446175876,84.60538927462244,26.703189010485357,83.12848741177403,29.81616176233618,2
29.126532564542213,45.54139630244691,100.38226096445095,39.04085449495423,61.11827474445725,74.75466644868425,0
29.82776757070025,34.507014982890716,88.41120958078626,81.67983677328196,102.00218759335101,48.56217697321373,1
31.743612397571773,46.66631368076549,88.60387020423956,62.04543408208114,91.68737970600174,63.97907693211874,1
31.75411179653642,47.98065481248481,94.33094847575101,71.16531923919868,76.98508582235948,55.94016272314022,1
29.98237772394866,39.954680790189244,89.73129193583887,20.45658302098312,100.05876661503913,16.392805235531355,2
28.880548755246153,38.69224608530836,95.03961512925454,23.147497089068075,82.02608869393416,15.82835014668425,2
29.222275441385882,49.14738563183672,93.99412452308331,49.47923064845242,83.76347985576768,90.01211573720758,0
29.129679566129692,34.600752247760425,95.32802709135328,78.83561375630902,137.96642438532695,59.51923484493036,1
27.88879511090067,35.53029066014792,81.4359025480945,26.199660821380373,67.67369443403992,31.675004595806328,2
35.31646621658865,67.44275664179827,91.1530735624337,35.33054496874856,108.57560666585923,81.39345386860995,0
33.88763881065089,53.33712801578457,86.20210434457304,80.95808905036131,118.47022463809958,58.24103630914386,1
31.52046089162963,35.396251305536424,88.05003335963677,76.05282238476997,92.67531346327635,61.267330477048034,1
31.938278046035688,59.092755253224404,90.17995216821721,45.81466464537698,136.89816182691277,80.97115557386415,0
28.753882554028962,63.18210741341777,81.01347571219299,25.41199913964147,54.789930483746495,16.07926667446918,2
25.909213136163363,57.929346082366536,94.57599737412153,88.59457555258591,108.96647087844008,47.962413496782595,1
31.168281235648085,50.06875801411511,99.21882802964247,49.82278589175426,105.85224907176817,90.46684039998158,0
28.648210495301424,48.33184431296913,96.80905334835327,69.09853525832156,31.784631765473932,48.569489883545025,1
34.04387398643989,64.40982124340795,89.02335035779305,49.40603101307171,50.75891327178162,76.44754087076913,0
28.913894095889805,57.52021508810024,91.49391779736678,94.82215232555599,65.98267703006705,58.62056192242055,1
29.91435405947141,43.518836897790926,95.43770487840914,27.13122712344874,77.04969729012191,16.07562997647863,2
30.185325960353104,56.291470532885135,88.04649866336078,31.456673210430193,44.14776660481698,20.998686171615628,2
28.68619123844743,49.531623779386756,91.22752098752105,79.5610243844891,62.01067085665349,48.576483789095676,1
28.58793636620863,37.65387731506653,85.17397304530594,61.19663858319407,81.91179097046579,73.2494978838631,0
32.92672785004717,47.71828162709781,79.97723368651619,14.346578355725832,81.6347475201578,20.066222197251644,2
31.10812914978801,59.367132679239376,84.68443865790368,54.64704380396322,72.40416969209063,74.24566586576904,0
29.457938822024627,60.59748995267023,88.06657774004802,15.809466931047778,104.88035289070766,13.705594607568365,2
33.87652996677601,49.487773821975246,93.71023068285935,51.00662725511465,100.13612701138672,72.4445219351387,0
30.702473337433343,40.2744560430441,86.61021277506279,22.094846162596607,76.67067220816783,21.35120036677472,2
25.63569415128041,35.69820079580566,91.53572319637756,19.817050501965827,96.44513505026313,18.686569149125365,2
30.251948524808252,54.500625697157254,88.25221630723088,45.02941273733568,92.30568534457124,85.98546765556381,0
32.63737226211945,40.158863912953855,91.76798479382809,23.9049230024476,58.982014830113805,16.986113917953098,2
27.718640276418693,56.88236822861478,97.83311887620894,12.68222414572692,87.7935353130068,7.567598220766013,2
32.305296568646575,46.42086855761443,91.04613119790838,26.313006454487876,84.91100224496816,17.409423949944493,2
30.865068480854063,47.98555870839022,83.00687997376878,25.093804497733675,89.01110690779902,32.290941993591424,2
28.583331977626194,34.192814449608555,96.49524541668738,16.355404095345293,78.54114453566592,18.89744380405517,2
27.08615079999915,39.56900618908212,93.22763806676754,85.66950932141577,56.151497320491394,62.38806357603096,1
33.61828983063798,56.65625975981982,84.50339346656132,80.37302460491874,66.49978474859589,54.82009917976717,1
32.32779017087222,34.411153815200336,87.30301095846232,36.211888339866135,77.34375781275425,15.281707345874159,2
30.62907156495595,31.773633810025924,97.29805513863164,9.264932307511096,60.66209474212919,18.198428411260537,2
26.774613136673743,69.2019659683582,89.70283052117401,19.946434396973885,98.50083451962952,24.806389888350612,2
29.130803657840694,47.4725129699257,91.7383470029832,85.16164020010952,83.37740648511215,57.279029914090536,1
29.323950407924407,51.84993359184184,88.973831955921,23.547744291895214,85.98448906338517,13.18291375695803,2
27.37110725907901,38.76696286160917,96.28207873019632,22.042563279550162,37.223120678055366,19.147998526631202,2
31.441502111763295,65.99504763101018,92.6293299962176,23.13292677005736,66.83271267299679,13.311909221527152,2
27.93905379037151,45.462569208626576,90.15293092381374,51.17483565615575,70.0664464881854,70.6226313506192,0
29.643172859312152,70.90160617259232,90.15071507291933,35.8356413041883,64.92865425612683,70.11488917321832,0
31.999679021366674,37.865483013084344,93.13390858127752,19.97665427544271,32.912834671528586,12.53214606942256,2
31.963539540804017,45.5035122402972,92.08590142362448,41.12046775845226,92.10399213506462,74.3349429360367,0
30.434374357001637,49.44025484296664,92.137360356689,75.41037856322559,58.4154579528505,51.598893634807645,1
30.183289137393835,45.675056404341326,85.63544461533486,20.84169680279149,73.94849753989459,71.79278682734255,0
25.2308805763471,48.89538387961731,82.52494717992099,44.821046307298545,83.99195983002583,86.46548121427004,0
27.84858656491202,36.594382150852404,85.88950410881019,50.251901988120785,97.42689454217675,75.32443259746323,0
30.818878317757108,58.50708443942054,90.39128262818309,45.5942214498481,89.93232092155975,69.5238424827662,0
31.88220379412673,45.09782536604678,87.46458804477092,88.45042555646269,82.44674711936922,52.34900513442229,1
28.240725927228127,51.87649432070251,89.80896458130779,72.43502905949106,63.41527472913562,60.92628589991673,1
30.361290270919095,50.62636793030077,88.91042640993994,47.83151247343545,73.70398597753635,72.27171418954839,0
32.28350713787964,39.28680541174882,94.90630451316785,92.45446731443646,94.61005291823369,50.623103309746035,1
31.510009503114354,60.048987059464054,93.2681489275533,19.288074628242022,96.41344901685143,17.03347158270731,2
27.116621415171043,34.59383422759747,85.82257289994246,17.171968082429288,67.79194920091498,17.527422660931197,2
29.231424171595002,47.37925566472611,92.47975664760182,81.56141747744142,34.407781179365756,55.10882944526023,1
32.10212950419946,51.599073309927235,98.45851723999382,77.244262588472,117.44703459857027,52.95945167825211,1
27.841829385885514,53.245449303239,90.23833668225386,18.97999763394139,94.29907962579115,2.8624553599356983,2
30.226765509500826,58.08643483838682,92.58681045721194,44.95056112782247,89.82029319945998,75.96234893959365,0
29.865890486474942,46.09895135042224,91.23521008312875,90.06480087158789,97.72495408259505,39.2453004338879,1
31.999969138549318,42.334054075501896,79.62245962220621,32.36774493415976,94.87113793652797,18.349692112812427,2
31.72758518225968,52.618146489819466,91.79158893906867,7.4195439085587775,93.83718183929179,14.101865818204848,2
28.40241769050812,39.36063548508808,89.04961378988874,33.03087222692626,87.7348245171674,26.396024975218268,2
32.12135949709891,56.35486484281066,97.83462905007163,73.33981785799648,85.77828569497001,56.327314623154706,1
31.896621349720775,50.58629100089485,86.88692157182714,82.32163903666131,87.56142433405931,50.44762901262236,1
28.953130842608658,36.12570375672237,95.03374896808091,80.20741744101629,100.78534252803921,50.7847788315286,1
30.867631377077018,51.60671774464607,89.26965479782424,78.81766486019427,55.65430518693354,41.53943919405168,1
30.65273797635727,76.81321849974015,87.88947670907588,45.740238677136624,76.70186151603083,75.90370017703286,0
28.06776205804353,51.706021367052905,89.92451877241886,21.59848358967065,42.37955391994258,12.109162041057944,2
29.955001460449797,37.14289089807528,99.06398236973574,15.461012601068509,100.3758614663046,20.587893278175734,2
28.578684139103235,46.34531267252202,89.21752287697058,74.51634658297894,92.7809264914404,53.66735769298469,1
31.00221689211902,31.050937489208323,84.45558680996976,86.98148078806162,71.87878376312655,53.59801615307561,1
28.012702783512353,66.61077434454799,96.74152701172018,29.23452787098277,26.56421490386441,10.438171551135117,2
31.63545224597609,37.66762889197277,87.47047666344946,78.03169630642284,81.1720083051505,44.65027451136854,1
31.27187784078474,58.23284352620836,90.25489442056096,73.44271575257707,96.62541752767163,56.966980874917056,1
30.018305988731257,48.24126504843868,87.91885144220993,14.472579939033267,95.96672588350239,24.27742568256752,2
30.838025567072563,55.61164580968189,91.52970123951644,21.89277805232172,75.26009918156998,23.13292745839571,2
30.631184515345048,47.1775295353359,94.23267401712572,44.132125402694356,49.37521878731667,72.18296130567973,0
33.255400055780015,39.319412938711686,90.1443882275106,21.505362261817023,76.72450814289562,15.467659956717226,2
28.130611871702865,72.67873766117776,93.38977449952648,56.144923282305115,119.7880261330447,74.66108211625915,0
25.13650637152617,51.969681135042244,91.59988295026052,22.257006624225827,80.88543921868826,10.608139183382134,2
30.32616052129891,34.31555297187548,89.79793119304081,91.56764419911268,83.13806523959843,52.10965221970671,1
26.846995525693366,48.993682778145015,95.44401927229694,78.33695808186506,123.88187595201074,62.76518208749831,1
33.47328792258968,58.145951190126816,88.33076128741875,74.82965194835313,116.54996479149135,53.66765692817084,1
27.098648919650138,44.9479235996029,89.09321611764496,40.77432855807112,66.43139652183818,81.87924326489701,0
30.710366670609393,65.58207939117851,92.77488532133371,39.30768351172202,80.84945898580956,76.25613949748507,0
28.85356471275633,46.606970115440866,82.31943539222834,79.0900594264703,97.67582803925866,51.148095490020076,1
30.81084468521408,57.80284071900016,92.30874489460587,40.132081456163775,102.04277031546563,80.83197716184169,0
28.49119956313088,44.27910805987118,93.16387075080686,76.83265391769484,39.33724854888286,56.94072692610507,1
28.768681073039254,33.59019019128641,92.60820318246314,81.53134987873439,79.88339840037624,43.43546717525172,1
26.835345793451985,70.6751910365881,87.3697105027212,52.29590414152536,62.00653745353846,79.93758415287584,0
29.432200274173,43.68857468509428,89.67250265042719,70.21370355666542,93.65415600819146,46.587642992601005,1
28.188691395618104,45.111027412871735,92.29374413147345,90.59825016332998,55.63012991043324,52.11557352494584,1
32.269666474115525,49.55538900731151,90.64675895727909,67.43675685131274,75.77206291266273,59.47418768389302,1
27.28985748419526,34.47287833742831,94.13852159735309,78.80109622187757,103.45063486381984,42.47703581816681,1
29.098412695133163,36.73323444520256,92.81276293980036,15.410356661251686,61.84958252658454,11.495037664778476,2
28.9003729193719,26.640361377431976,94.41309388755614,24.88765872511074,49.632180584718185,13.284946402443525,2
30.2583562022018,48.417047440147535,89.82537857087856,24.79319510746027,112.44570187823797,24.056164584796143,2
29.032061315612566,34.29651542034745,92.26195732976653,61.12752795573611,71.65417640632784,81.19082960201894,0
24.691392195580693,36.39529496069528,86.88932474729927,68.82614464732117,70.49912162528855,53.49200825887541,1
26.936192059323304,50.316810618215015,87.66564565691252,30.95360563650461,72.3129003633014,20.904546465340427,2
29.00914055609771,50.5234063907754,87.9133198908754,87.6555396270252,51.22162135455432,49.947839532572345,1
29.885383986464117,48.400962899435136,95.1552060221495,88.81247794387481,84.28313851512988,50.777489424248685,1
29.36270447141291,57.228780780312405,93.69881170945703,35.377116687456564,74.88109845207866,15.719875041776852,2
29.05840614268991,43.11769420888269,87.22542435324362,26.78205345467376,83.51539308330281,17.34455727979156,2
31.72028518684352,70.48399501773272,86.43920148575314,34.45931565284436,78.13294965366403,16.01002062674356,2
30.985289501455863,67.13732641529046,89.27043808506274,23.800387073027192,87.16108530428468,22.3794304031452,2
30.98443388693821,39.25892791762453,87.2761648824793,17.101713120156397,29.712650857212864,18.034745709903987,2
28.189416791899777,34.84877755965042,95.18150214805482,22.63234912018382,106.7022727642918,32.16641105113086,2
30.88054667147931,48.72836681157767,90.74132456903693,50.6133948761936,110.16051200410928,78.56943770517552,0
32.79155990965529,49.68360040192762,89.62281228139906,37.07789394567028,79.23838046137361,80.3325434221672,0
30.31488700026027,67.5829194606232,91.30798889474431,89.7687380003751,79.95464525854659,46.36594583168437,1
30.226387767244155,54.28872583118935,88.88264012076506,75.86990910680154,71.4702790241476,48.253423390690784,1
29.947411567504883,30.804152629746547,81.34688539235088,59.04658966660966,59.55702232203866,80.28358122533248,0
31.03353311557508,55.67212569961287,91.39148158666826,39.410115121844186,110.94799087746634,78.45056994517809,0
28.51924931317382,50.40595002052335,84.60120590986995,20.878859970473528,75.50822155769623,16.125012495290193,2
28.684009515640156,42.700138451854265,92.64558109775282,65.16850180825199,30.35436315267247,60.60997343670853,1
27.797046964242668,59.44776915830886,91.66227364996644,19.206411966423282,120.98540574331317,19.76699883737404,2
32.55089043678114,49.80239893779533,95.08568130718425,78.9165606514104,69.76840325577966,56.459452173462594,1
31.161919848927877,53.84075104271577,90.26346346732767,9.556438387153767,105.29411412614635,20.4254617389348,2
28.432520938952774,28.180232994890414,93.98201786084151,19.806433679131285,55.61241903819599,8.508961436724695,2
26.600907820212203,42.089892518167815,87.59473454238889,24.404927206977728,73.47715603335199,15.636195212496602,2
32.000292690075895,52.37851917007471,90.6714262202335,80.4813112047013,74.08992196182946,61.031301180170594,1
29.984496955713578,40.19248516880698,84.97991882312371,46.92160704341365,117.03495513675139,74.72527532975927,0
34.212451576866414,47.640030905275296,92.82860807106829,47.03319271738842,96.56886975841587,82.02903807951273,0
26.513772129046952,54.377953219372614,92.74580320238591,38.67490010980891,102.79673777576329,11.294386068906155,2
32.12422590825118,46.459777091081826,96.44257310977781,76.87089381807006,79.69400606047246,52.26398950263914,1
30.385971917089,63.39100426789584,91.73582595526813,46.38459110226319,60.934400201292505,79.78194129316888,0
30.95336585287998,57.71689048418837,91.60433438575663,76.56185678343043,85.58159355340621,53.13348163374896,1
29.696347433997758,57.233929990423135,88.62021548797188,43.88250429249312,29.908373222642396,79.88810864015528,0
28.355069347886552,42.02168683254661,93.52192278699835,23.61895411346785,93.16922300185401,27.152829003544845,2
30.243903258598483,51.17985249355108,86.10313256205353,91.78879586679784,88.95355675959853,58.81705298327754,1
30.919655035047125,60.43610247504778,88.7816552916485,20.90598472221652,106.9492419704763,13.035266945599597,2
34.396867538934025,64.99802908090317,89.66487548945771,71.57331404594771,71.34972885273413,42.696744280702575,1
31.528596154808767,54.48998221107831,83.41425073189517,41.441357229483856,106.23027894517278,75.14683384491542,0
30.78981613043213,40.93344494837582,90.60974529142187,62.40461330326267,43.7514211606613,67.01598682155489,0
27.451249685017068,50.34449857190996,83.27455535807155,77.49266322950328,69.0209327087992,49.243570123738564,1
30.230959471778085,61.76447943302375,94.05759900441961,56.053318501216744,59.85691633637089,76.31871903646655,0
29.733941016451784,74.02962972419903,93.91997827838951,41.74875389674124,69.94741163717478,82.45167867151649,0
31.953147066815557,41.71175276781419,93.33527282721008,37.512241025682286,78.16025340272178,79.37916938276214,0
27.3112937431169,42.56379082916506,83.94290642074284,77.41032705640285,85.94780685454893,59.23242362603125,1
29.034863609741713,49.25002616293761,86.61579373773021,32.39812322944154,31.688868172075175,26.168228935748658,2
28.424807912017172,54.36612773085617,89.05088126843611,32.175400559149,80.21523267714555,32.222257883300216,2
30.79239671469445,40.40731764753172,85.8738395216642,30.127139662625407,52.41153369388791,12.994728555626589,2
28.023508318879287,42.855588285754365,87.64209689928387,37.797630434388424,86.77057184208562,82.05885764374722,0
26.892426172713783,55.904172895526514,93.13255921670456,79.41934255512626,51.28535836468407,46.471574502700214,1
27.05079327876178,44.417776953297626,88.81335823314168,45.1863195763456,84.80085385963399,85.8357951641688,0
28.45410802584044,47.43584003809083,91.41910156168959,45.83452923217551,109.68439524912702,74.74492664865595,0
29.5291026896741,57.81571490624074,91.1998939927758,30.76096218367698,92.27039936582919,15.100445217935276,2
28.30394867267929,47.455383752718205,90.97817962582056,28.69678122863157,109.11027908458041,15.433606907674092,2
30.452595822657905,72.57688256398498,91.94035043491026,37.679024515419506,93.10868481051719,74.3888980771272,0
31.793992092385995,53.526934050292866,88.67195806360212,82.65836798712691,85.90299670864336,56.56488469637912,1
29.691237858609142,66.1636374993785,88.30694486807532,51.24237027211339,101.35231165734481,70.67942099882697,0
29.10628939909974,60.45692173837398,95.10782099995855,78.2311070227923,67.474259405525,60.45449325099382,1
30.06274711475766,45.65129560262898,86.89807418711213,53.75268093284645,76.61995404405471,82.08480283751716,0
27.070857383316213,51.069603382904106,86.74605152189964,80.40203295481759,85.31968477291917,52.374792778998525,1
29.99313285490749,71.94974286977178,88.63121533264712,52.01762801408746,76.01515309940419,88.41939681285706,0
29.76590442161846,64.97141824946006,90.30270979849624,29.81079550245364,77.57694999277564,9.918539702018883,2
